COMPANY_ID,RISK_RANK,RISK_SCORE,RISK_PERCENTILE,RISK_GROUP,RECOMMENDED_ACTION,ANALYST_REVIEW,ACTUAL_BANKRUPT,ACTUAL_STATUS
ESIK-03923,468,0.008373312,60.085470085470085,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00138,469,0.008362169,60.0,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01548,470,0.008338432,59.914529914529915,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01180,471,0.008310955,59.82905982905983,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-05484,472,0.008303358,59.743589743589745,Düşük - %20 sonrası,Rutin izleme,0,1,İflas Etti
ESIK-04852,473,0.00822837,59.65811965811966,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01162,474,0.008227129,59.572649572649574,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03921,475,0.00817895,59.48717948717949,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02679,476,0.008140079,59.401709401709404,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00222,477,0.008083863,59.31623931623932,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01939,478,0.008036863,59.23076923076923,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01557,479,0.007889659,59.14529914529915,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02376,480,0.007871689,59.05982905982906,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03909,481,0.00781955,58.97435897435898,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02568,482,0.007760701,58.88888888888889,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03621,483,0.007758047,58.80341880341881,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03313,484,0.0077493265,58.71794871794872,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04756,485,0.0077436604,58.63247863247864,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04281,486,0.0077071735,58.54700854700855,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-05631,487,0.007599822,58.46153846153847,Düşük - %20 sonrası,Rutin izleme,0,1,İflas Etti
ESIK-02549,488,0.0075810184,58.37606837606838,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04179,489,0.007531892,58.2905982905983,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01612,490,0.007494039,58.20512820512821,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-05158,491,0.007469296,58.119658119658126,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01764,492,0.007454841,58.03418803418804,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-05133,493,0.0073279347,57.948717948717956,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02016,494,0.0072967485,57.86324786324787,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-05354,495,0.007243399,57.77777777777777,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02522,496,0.0072375857,57.692307692307686,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04529,497,0.0072070747,57.6068376068376,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04419,498,0.007196452,57.521367521367516,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01898,499,0.007172908,57.43589743589743,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02758,500,0.007171981,57.350427350427346,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03042,501,0.007137046,57.26495726495726,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04274,502,0.0071264375,57.179487179487175,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04219,503,0.0071162623,57.09401709401709,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00244,504,0.007099026,57.008547008547005,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01353,505,0.007082227,56.92307692307692,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-05099,506,0.007034298,56.837606837606835,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02000,507,0.007030016,56.75213675213675,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00753,508,0.007003152,56.666666666666664,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04716,509,0.0069242385,56.58119658119658,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00538,510,0.0068924213,56.495726495726494,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00475,511,0.0068846215,56.41025641025641,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04292,512,0.006817824,56.324786324786324,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-05128,513,0.006792865,56.23931623931624,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04653,514,0.0067241513,56.15384615384615,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02730,515,0.0067163436,56.06837606837607,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04230,516,0.006700819,55.98290598290598,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03673,517,0.0066849333,55.8974358974359,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02337,518,0.0066764723,55.81196581196581,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-05361,519,0.0066617867,55.72649572649573,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04215,520,0.006626033,55.64102564102564,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03447,521,0.006593959,55.55555555555556,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01329,522,0.006590296,55.47008547008547,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00471,523,0.006542726,55.38461538461539,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02728,524,0.0065307077,55.2991452991453,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00279,525,0.006511009,55.21367521367522,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04377,526,0.0065023317,55.12820512820513,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02415,527,0.006492184,55.042735042735046,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01553,528,0.0064655202,54.95726495726496,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03942,529,0.006454001,54.871794871794876,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02944,530,0.0064310273,54.78632478632479,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00455,531,0.006355053,54.700854700854705,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-05753,532,0.0063543664,54.61538461538461,Düşük - %20 sonrası,Rutin izleme,0,1,İflas Etti
ESIK-02459,533,0.0063203303,54.52991452991453,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01897,534,0.006253889,54.44444444444444,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04010,535,0.0062199924,54.35897435897436,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00607,536,0.0062100966,54.27350427350427,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03316,537,0.006207552,54.18803418803419,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00573,538,0.006185971,54.1025641025641,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04302,539,0.006155284,54.01709401709402,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04012,540,0.006141933,53.93162393162393,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02243,541,0.0061079566,53.84615384615385,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03703,542,0.006100438,53.76068376068376,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01541,543,0.0060805157,53.675213675213676,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01303,544,0.006033111,53.58974358974359,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04341,545,0.0060193352,53.504273504273506,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02209,546,0.006003661,53.41880341880342,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03246,547,0.005992991,53.333333333333336,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02706,548,0.0059793806,53.24786324786325,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03811,549,0.005961187,53.162393162393165,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04578,550,0.005905146,53.07692307692308,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02269,551,0.005887791,52.991452991452995,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04367,552,0.00588778,52.90598290598291,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01592,553,0.0058547575,52.820512820512825,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01467,554,0.0058333976,52.73504273504274,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04953,555,0.005801319,52.649572649572654,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00930,556,0.0057997624,52.56410256410257,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00529,557,0.005797959,52.478632478632484,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04825,558,0.0057878667,52.3931623931624,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04598,559,0.0057181315,52.307692307692314,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03986,560,0.005704284,52.22222222222223,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00097,561,0.0056978865,52.13675213675214,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04282,562,0.005643685,52.05128205128206,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01266,563,0.0056389747,51.96581196581197,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04535,564,0.0056316108,51.88034188034189,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04384,565,0.005583445,51.7948717948718,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01533,566,0.0055579445,51.70940170940172,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02777,567,0.0055544847,51.62393162393163,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03142,568,0.0054364824,51.53846153846153,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04251,569,0.0054354635,51.45299145299145,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01108,570,0.005426241,51.36752136752136,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03586,571,0.005372912,51.28205128205128,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01699,572,0.0052828323,51.19658119658119,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04400,573,0.005249142,51.11111111111111,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03290,574,0.0052135014,51.02564102564102,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01293,575,0.005189275,50.94017094017094,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01423,576,0.005181384,50.85470085470085,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04927,577,0.0051768804,50.76923076923077,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02533,578,0.0051353094,50.68376068376068,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03072,579,0.0050864997,50.598290598290596,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04236,580,0.0050724316,50.51282051282051,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04704,581,0.005056178,50.427350427350426,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02641,582,0.0050385417,50.34188034188034,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04793,583,0.0049796463,50.256410256410255,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01480,584,0.004969611,50.17094017094017,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-05322,585,0.0048926044,50.085470085470085,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03766,586,0.0048803156,50.0,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-05136,587,0.004879324,49.914529914529915,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04711,588,0.004845642,49.82905982905983,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03931,589,0.004789845,49.743589743589745,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04022,590,0.0047860416,49.65811965811966,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04169,591,0.004740727,49.572649572649574,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01416,592,0.004726204,49.48717948717949,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04089,593,0.004693166,49.401709401709404,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03488,594,0.0046620416,49.31623931623932,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02064,595,0.004635466,49.23076923076923,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04966,596,0.004627521,49.14529914529914,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-05167,597,0.0046242326,49.059829059829056,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01173,598,0.004620663,48.97435897435897,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04393,599,0.0045587937,48.888888888888886,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-05423,600,0.004558545,48.8034188034188,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01182,601,0.0045527155,48.717948717948715,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01498,602,0.004545074,48.63247863247863,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02500,603,0.0045243087,48.547008547008545,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03071,604,0.0045181364,48.46153846153846,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03874,605,0.004428412,48.376068376068375,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02008,606,0.0043956577,48.29059829059829,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00486,607,0.004383466,48.205128205128204,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01280,608,0.00435956,48.11965811965812,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-05062,609,0.0043513966,48.034188034188034,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-05101,610,0.0043228404,47.94871794871795,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01978,611,0.004314565,47.863247863247864,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01310,612,0.004303626,47.77777777777778,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02250,613,0.004287467,47.69230769230769,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04807,614,0.004276367,47.6068376068376,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03237,615,0.0042736833,47.521367521367516,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-05233,616,0.0042260615,47.43589743589743,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00022,617,0.004204587,47.350427350427346,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03147,618,0.0041785915,47.26495726495726,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02835,619,0.004146352,47.179487179487175,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02080,620,0.004118649,47.09401709401709,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02485,621,0.0041178023,47.008547008547005,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00994,622,0.0041159643,46.92307692307692,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00453,623,0.004056574,46.837606837606835,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04682,624,0.00405459,46.75213675213675,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01934,625,0.0040347516,46.666666666666664,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03417,626,0.003993721,46.58119658119658,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04241,627,0.003991698,46.495726495726494,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01375,628,0.003921326,46.41025641025641,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00080,629,0.0039116116,46.324786324786324,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00662,630,0.003884864,46.23931623931624,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02116,631,0.0038507166,46.15384615384615,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00493,632,0.003830434,46.06837606837607,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-05460,633,0.0038276368,45.98290598290598,Düşük - %20 sonrası,Rutin izleme,0,1,İflas Etti
ESIK-03512,634,0.0038038509,45.8974358974359,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02047,635,0.0037934193,45.81196581196581,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01771,636,0.003774933,45.72649572649573,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02877,637,0.0037747517,45.64102564102564,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03345,638,0.003752544,45.55555555555556,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02889,639,0.0037395267,45.47008547008547,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02773,640,0.0037393048,45.38461538461539,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04006,641,0.0037350669,45.2991452991453,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01252,642,0.0037233022,45.21367521367522,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04385,643,0.0037068636,45.12820512820513,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00268,644,0.0036913778,45.042735042735046,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03065,645,0.003672122,44.95726495726496,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02908,646,0.003668779,44.871794871794876,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01431,647,0.0036520825,44.78632478632479,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03557,648,0.0036401264,44.700854700854705,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03109,649,0.0036158862,44.61538461538462,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00625,650,0.003596508,44.52991452991453,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-05406,651,0.003581097,44.44444444444444,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03175,652,0.0035682365,44.35897435897436,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02601,653,0.0035617894,44.27350427350427,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04176,654,0.0035328467,44.18803418803419,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04517,655,0.0035114717,44.1025641025641,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00043,656,0.0035104556,44.01709401709402,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00127,657,0.0035017508,43.93162393162393,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00209,658,0.0034987323,43.84615384615385,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03957,659,0.0034704283,43.76068376068376,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03263,660,0.0034688062,43.675213675213676,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03123,661,0.0034631914,43.58974358974359,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00561,662,0.0034603241,43.504273504273506,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03361,663,0.003459862,43.41880341880342,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-05212,664,0.003453855,43.333333333333336,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01946,665,0.0034506002,43.24786324786325,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01492,666,0.0034343677,43.162393162393165,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04132,667,0.0034198768,43.07692307692308,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04646,668,0.0034170614,42.991452991452995,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04368,669,0.003392984,42.9059829059829,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02932,670,0.0033865615,42.82051282051282,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01552,671,0.0033859515,42.73504273504273,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03354,672,0.0033823184,42.64957264957265,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04146,673,0.0033744178,42.56410256410256,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04477,674,0.0033628116,42.47863247863248,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03160,675,0.0033492914,42.39316239316239,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02613,676,0.0033472404,42.30769230769231,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00015,677,0.003345855,42.22222222222222,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-05264,678,0.0033447437,42.136752136752136,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03202,679,0.0033352075,42.05128205128205,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00792,680,0.003329256,41.965811965811966,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03992,681,0.003322919,41.88034188034188,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00285,682,0.003318664,41.794871794871796,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-05404,683,0.003317229,41.70940170940171,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02584,684,0.0033136175,41.623931623931625,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04124,685,0.003289613,41.53846153846154,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04912,686,0.0032762226,41.452991452991455,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02014,687,0.0032578586,41.36752136752136,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00875,688,0.0032538706,41.28205128205128,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04430,689,0.0032510245,41.19658119658119,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03074,690,0.0032505644,41.11111111111111,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02365,691,0.0032470222,41.02564102564102,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03729,692,0.0032460515,40.94017094017094,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04408,693,0.0032369155,40.85470085470085,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03249,694,0.0032025124,40.76923076923077,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02404,695,0.0032001277,40.68376068376068,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01317,696,0.0031597957,40.598290598290596,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00502,697,0.003129778,40.51282051282051,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03963,698,0.0031204892,40.427350427350426,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02278,699,0.0031164763,40.34188034188034,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04184,700,0.003113475,40.256410256410255,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02531,701,0.003084635,40.17094017094017,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02331,702,0.0030726474,40.085470085470085,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00633,703,0.0030508603,40.0,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01426,704,0.0030494146,39.914529914529915,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
