COMPANY_ID,RISK_RANK,RISK_SCORE,CALIBRATED_PROBABILITY,ANALYST_REVIEW
ESIK-04800,1020,0.00093718513,0.0024311491795485,0
ESIK-01025,1021,0.00093405443,0.0024247656010377,0
ESIK-03577,1022,0.0009276408,0.0024116738957311,0
ESIK-03460,1023,0.00092590216,0.0024081215028372,0
ESIK-04880,1024,0.00092383346,0.0024038930560659,0
ESIK-02988,1025,0.00091802696,0.0023920130765898,0
ESIK-01254,1026,0.0009102689,0.0023761153220522,0
ESIK-01184,1027,0.0009099924,0.0023755479108359,0
ESIK-03551,1028,0.0009048015,0.002364893663434,0
ESIK-01336,1029,0.0009039488,0.0023631423524156,0
ESIK-03297,1030,0.00090083067,0.0023567348818575,0
ESIK-00884,1031,0.0008944622,0.0023436332157565,0
ESIK-00092,1032,0.0008831654,0.0023203430302323,0
ESIK-01306,1033,0.00088201696,0.0023179719941561,0
ESIK-00500,1034,0.0008765198,0.0023066123635364,0
ESIK-01959,1035,0.000868803,0.0022906402205998,0
ESIK-02191,1036,0.000861833,0.0022761874354883,0
ESIK-04105,1037,0.0008534977,0.0022588706070929,0
ESIK-01242,1038,0.00085159193,0.002254906171806,0
ESIK-00980,1039,0.0008391688,0.0022290164176828,0
ESIK-03022,1040,0.0008367307,0.0022239257893224,0
ESIK-03619,1041,0.00082963466,0.0022090914200784,0
ESIK-02609,1042,0.0008275703,0.002204770836733,0
ESIK-04939,1043,0.0008231613,0.0021955350609862,0
ESIK-03026,1044,0.0008229782,0.0021951512128487,0
ESIK-01977,1045,0.0008224138,0.0021939680341171,0
ESIK-01040,1046,0.00081563415,0.0021797427092801,0
ESIK-01188,1047,0.00081499276,0.0021783957163553,0
ESIK-05290,1048,0.00081406836,0.002176453789668,0
ESIK-02154,1049,0.00081163505,0.0021713398538986,0
ESIK-00531,1050,0.00079933414,0.0021454368991293,0
ESIK-01422,1051,0.0007982205,0.002143087728455,0
ESIK-03037,1052,0.00079728244,0.0021411082636658,0
ESIK-04665,1053,0.000795377,0.0021370859891026,0
ESIK-01152,1054,0.0007946391,0.0021355278062599,0
ESIK-00515,1055,0.0007902353,0.0021262215942685,0
ESIK-02288,1056,0.00078997255,0.0021256659746797,0
ESIK-05428,1057,0.00078997255,0.0021256659746797,0
ESIK-04407,1058,0.00078589283,0.0021170343255232,0
ESIK-00757,1059,0.0007852337,0.0021156388615941,0
ESIK-03404,1060,0.0007800984,0.0021047579567037,0
ESIK-02973,1061,0.00077579194,0.002095621647384,0
ESIK-00576,1062,0.0007731591,0.0020900303626611,0
ESIK-00887,1063,0.00076508266,0.0020728535157073,0
ESIK-01446,1064,0.000763096,0.0020686222206875,0
ESIK-02242,1065,0.00076242,0.0020671819686041,0
ESIK-05311,1066,0.0007563983,0.0020543400337585,0
ESIK-04231,1067,0.00075103185,0.0020428769979777,0
ESIK-05438,1068,0.0007509184,0.0020426345144395,0
ESIK-00304,1069,0.0007473828,0.0020350723130372,0
ESIK-00165,1070,0.0007397865,0.0020187990045858,0
ESIK-00911,1071,0.00073830114,0.0020156127946367,0
ESIK-02392,1072,0.00073810987,0.0020152022312394,0
ESIK-00539,1073,0.0007356728,0.0020099710944647,0
ESIK-03746,1074,0.0007331993,0.0020046581690769,0
ESIK-02779,1075,0.0007322556,0.0020026300653158,0
ESIK-00894,1076,0.00072911306,0.0019958725382827,0
ESIK-04995,1077,0.00072634424,0.0019899133539133,0
ESIK-04831,1078,0.0007261207,0.0019894320229386,0
ESIK-05279,1079,0.0007212826,0.0019790069664914,0
ESIK-00170,1080,0.0007170465,0.0019698665186356,0
ESIK-04766,1081,0.0007103261,0.0019553419553339,0
ESIK-01979,1082,0.00069657346,0.0019255263943115,0
ESIK-04130,1083,0.0006932466,0.0019182948970582,0
ESIK-02828,1084,0.0006914018,0.0019142817096415,0
ESIK-00340,1085,0.0006834685,0.0018969970759676,0
ESIK-05037,1086,0.0006811747,0.0018919914184919,0
ESIK-04461,1087,0.0006770587,0.0018830003299262,0
ESIK-05420,1088,0.0006750237,0.0018785506919597,0
ESIK-02578,1089,0.00067257136,0.0018731845677104,0
ESIK-00194,1090,0.0006717911,0.0018714763608048,0
ESIK-04713,1091,0.00066808256,0.0018633514845947,0
ESIK-04451,1092,0.00066630787,0.0018594599921485,0
ESIK-03406,1093,0.0006588177,0.0018430111005602,0
ESIK-04943,1094,0.000655264,0.0018351930905647,0
ESIK-05418,1095,0.0006545771,0.0018336808530211,0
ESIK-03764,1096,0.00064985245,0.0018232699482026,0
ESIK-03118,1097,0.0006467775,0.0018164857382876,0
ESIK-03437,1098,0.00063617754,0.0017930452681359,0
ESIK-05096,1099,0.0006324192,0.0017847140552841,0
ESIK-01344,1100,0.00062227825,0.0017621811228662,0
ESIK-02686,1101,0.00062172074,0.0017609399986027,0
ESIK-03762,1102,0.0006212525,0.0017598974957577,0
ESIK-04550,1103,0.0006113065,0.0017377131391229,0
ESIK-01022,1104,0.0006056767,0.0017251215867445,0
ESIK-00948,1105,0.0006036694,0.0017206260408568,0
ESIK-03600,1106,0.0006028409,0.0017187695483907,0
ESIK-00653,1107,0.000596559,0.0017046757198988,0
ESIK-01255,1108,0.0005864984,0.0016820372501379,0
ESIK-04424,1109,0.00058296835,0.0016740742108313,0
ESIK-00637,1110,0.0005817484,0.0016713197130733,0
ESIK-02448,1111,0.00058142375,0.001670586737488,0
ESIK-04366,1112,0.00056844315,0.0016411985770223,0
ESIK-03711,1113,0.00053605385,0.0015672304628385,0
ESIK-02022,1114,0.0005298281,0.0015529041116194,0
ESIK-02878,1115,0.00052533613,0.0015425451308968,0
ESIK-03428,1116,0.0005246846,0.0015410409795312,0
ESIK-00915,1117,0.00052325346,0.0015377357319456,0
ESIK-01157,1118,0.0005232422,0.0015377098070604,0
ESIK-01774,1119,0.0005188922,0.001527651189862,0
ESIK-03093,1120,0.00051889097,0.0015276483281596,0
ESIK-04192,1121,0.00051777146,0.0015250566810339,0
ESIK-02945,1122,0.00051615346,0.0015213090963429,0
ESIK-04876,1123,0.0004900463,0.0014604835882295,0
ESIK-05194,1124,0.0004874948,0.0014545022259616,0
ESIK-01788,1125,0.00047498418,0.0014250762056988,0
ESIK-00771,1126,0.0004728729,0.0014200939454695,0
ESIK-00610,1127,0.000465742,0.001403230794561,0
ESIK-04178,1128,0.0004639025,0.0013988719190253,0
ESIK-03797,1129,0.00046159796,0.0013934056546888,0
ESIK-01610,1130,0.0004600984,0.0013898457208442,0
ESIK-03873,1131,0.0004570063,0.0013824971450784,0
ESIK-01099,1132,0.00045190364,0.0013703469386565,0
ESIK-02940,1133,0.00045148877,0.0013693578055105,0
ESIK-01112,1134,0.00044907033,0.0013635876639454,0
ESIK-00504,1135,0.00044695547,0.0013585365032435,0
ESIK-03468,1136,0.00044571882,0.0013555805090244,0
ESIK-03520,1137,0.00044542152,0.0013548695491437,0
ESIK-02263,1138,0.00044414363,0.0013518126099659,0
ESIK-02232,1139,0.00042443018,0.0013044118999657,0
ESIK-04353,1140,0.00041343432,0.001277768010924,0
ESIK-02817,1141,0.00040978694,0.0012688967765922,0
ESIK-00195,1142,0.00040675083,0.0012614993211892,0
ESIK-01647,1143,0.0004059066,0.0012594402750571,0
ESIK-01484,1144,0.00039497795,0.0012327017042548,0
ESIK-04563,1145,0.0003878908,0.0012152773511459,0
ESIK-01008,1146,0.00038525037,0.0012087682074872,0
ESIK-01819,1147,0.0003786204,0.0011923818099888,0
ESIK-02959,1148,0.0003773306,0.0011891868724018,0
ESIK-03193,1149,0.0003763278,0.0011867012116797,0
ESIK-03883,1150,0.00037575798,0.001185288178151,0
ESIK-02007,1151,0.00036457548,0.0011574636738599,0
ESIK-03740,1152,0.0003562428,0.0011366112140509,0
ESIK-02073,1153,0.00034762107,0.0011149252479582,0
ESIK-01278,1154,0.00034696984,0.0011132825017878,0
ESIK-04847,1155,0.00034450224,0.001107052210495,0
ESIK-01276,1156,0.00033711392,0.0010883402493247,0
ESIK-03932,1157,0.00031795105,0.0010393910661091,0
ESIK-02572,1158,0.0003131035,0.0010269096387309,0
ESIK-00410,1159,0.00029517882,0.0009803909347238,0
ESIK-01055,1160,0.00028157115,0.0009446716325324,0
ESIK-04772,1161,0.00027129299,0.0009174468460057,0
ESIK-05064,1162,0.0002647263,0.0008999376454653,0
ESIK-02231,1163,0.00025963457,0.0008862972258906,0
ESIK-04706,1164,0.00024770806,0.0008541197287473,0
ESIK-01196,1165,0.00021506543,0.0007642833646416,0
ESIK-01806,1166,0.00020475918,0.0007353276359987,0
ESIK-00164,1167,0.00020131048,0.0007255692897848,0
ESIK-00802,1168,0.0001875485,0.0006862646708296,0
ESIK-00927,1169,0.00014783366,0.0005691275380497,0
ESIK-01014,1170,0.00014329607,0.0005553413521471,0
